"adm_0_name","adm_1_name","adm_2_name","full_name","ISO_A0","FAO_GAUL_code","RNE_iso_code","IBGE_code","calendar_start_date","calendar_end_date","Year","dengue_total","case_definition_standardised","S_res","T_res","UUID"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2010-05-16","2010-05-22",2010,60,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2010-05-23","2010-05-29",2010,75,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2010-05-30","2010-06-05",2010,73,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2010-06-06","2010-06-12",2010,86,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2010-06-13","2010-06-19",2010,92,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2010-06-20","2010-06-26",2010,114,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2010-06-27","2010-07-03",2010,135,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2010-07-04","2010-07-10",2010,104,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2010-07-11","2010-07-17",2010,153,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2010-07-18","2010-07-24",2010,119,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2010-07-25","2010-07-31",2010,121,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2010-08-01","2010-08-07",2010,126,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2010-08-08","2010-08-14",2010,132,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2010-08-15","2010-08-21",2010,147,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2010-08-22","2010-08-28",2010,121,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2010-08-29","2010-09-04",2010,145,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2010-09-05","2010-09-11",2010,119,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2010-09-12","2010-09-18",2010,174,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2010-09-19","2010-09-25",2010,181,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2010-09-26","2010-10-02",2010,168,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2010-10-03","2010-10-09",2010,168,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2010-10-10","2010-10-16",2010,146,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2010-10-17","2010-10-23",2010,151,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2010-10-24","2010-10-30",2010,132,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2010-10-31","2010-11-06",2010,101,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2010-11-07","2010-11-13",2010,114,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2010-11-14","2010-11-20",2010,91,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2010-11-21","2010-11-27",2010,80,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2010-11-28","2010-12-04",2010,97,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2010-12-05","2010-12-11",2010,87,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2010-12-12","2010-12-18",2010,79,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2010-12-19","2010-12-25",2010,93,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2010-12-26","2011-01-01",2010,85,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2011-01-02","2011-01-08",2011,86,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2011-01-09","2011-01-15",2011,101,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2011-01-16","2011-01-22",2011,63,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2011-01-23","2011-01-29",2011,68,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2011-01-30","2011-02-05",2011,36,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2011-02-06","2011-02-12",2011,60,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2011-02-13","2011-02-19",2011,69,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2011-02-20","2011-02-26",2011,55,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2011-02-27","2011-03-05",2011,64,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2011-03-06","2011-03-12",2011,68,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2011-03-13","2011-03-19",2011,70,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2011-03-20","2011-03-26",2011,64,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2011-03-27","2011-04-02",2011,69,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2011-04-03","2011-04-09",2011,86,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2011-04-10","2011-04-16",2011,76,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2011-04-17","2011-04-23",2011,58,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2011-04-24","2011-04-30",2011,101,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2011-05-01","2011-05-07",2011,66,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2011-05-08","2011-05-14",2011,107,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2011-05-15","2011-05-21",2011,119,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2011-05-22","2011-05-28",2011,127,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2011-05-29","2011-06-04",2011,103,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2011-06-05","2011-06-11",2011,146,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2011-06-12","2011-06-18",2011,120,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2011-06-19","2011-06-25",2011,141,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2011-06-26","2011-07-02",2011,182,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2011-07-03","2011-07-09",2011,207,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2011-07-10","2011-07-16",2011,213,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2011-07-17","2011-07-23",2011,222,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2011-07-24","2011-07-30",2011,261,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2011-07-31","2011-08-06",2011,216,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2011-08-07","2011-08-13",2011,152,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2011-08-14","2011-08-20",2011,129,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2011-08-21","2011-08-27",2011,128,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2011-08-28","2011-09-03",2011,134,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2011-09-04","2011-09-10",2011,116,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2011-09-11","2011-09-17",2011,106,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2011-09-18","2011-09-24",2011,113,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2011-09-25","2011-10-01",2011,78,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2011-10-02","2011-10-08",2011,61,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2011-10-09","2011-10-15",2011,86,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2011-10-16","2011-10-22",2011,72,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2011-10-23","2011-10-29",2011,62,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2011-10-30","2011-11-05",2011,64,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2011-11-06","2011-11-12",2011,67,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2011-11-13","2011-11-19",2011,58,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2011-11-20","2011-11-26",2011,79,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2011-11-27","2011-12-03",2011,80,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2011-12-04","2011-12-10",2011,66,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2011-12-11","2011-12-17",2011,65,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2011-12-18","2011-12-24",2011,65,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2011-12-25","2011-12-31",2011,61,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2012-01-01","2012-01-07",2012,74,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2012-01-08","2012-01-14",2012,64,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2012-01-15","2012-01-21",2012,60,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2012-01-22","2012-01-28",2012,50,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2012-01-29","2012-02-04",2012,84,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2012-02-05","2012-02-11",2012,87,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2012-02-12","2012-02-18",2012,65,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2012-02-19","2012-02-25",2012,50,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2012-02-26","2012-03-03",2012,55,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2012-03-04","2012-03-10",2012,45,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2012-03-11","2012-03-17",2012,64,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2012-03-18","2012-03-24",2012,72,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2012-03-25","2012-03-31",2012,48,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2012-04-01","2012-04-07",2012,52,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2012-04-08","2012-04-14",2012,81,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2012-04-15","2012-04-21",2012,77,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2012-04-22","2012-04-28",2012,64,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2012-04-29","2012-05-05",2012,86,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2012-05-06","2012-05-12",2012,96,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2012-05-13","2012-05-19",2012,80,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2012-05-20","2012-05-26",2012,80,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2012-05-27","2012-06-02",2012,81,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2012-06-03","2012-06-09",2012,99,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2012-06-10","2012-06-16",2012,87,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2012-06-17","2012-06-23",2012,128,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2012-06-24","2012-06-30",2012,151,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2012-07-01","2012-07-07",2012,140,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2012-07-08","2012-07-14",2012,131,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2012-07-15","2012-07-21",2012,124,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2012-07-22","2012-07-28",2012,110,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2012-07-29","2012-08-04",2012,94,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2012-08-05","2012-08-11",2012,127,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2012-08-12","2012-08-18",2012,115,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2012-08-19","2012-08-25",2012,92,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2012-08-26","2012-09-01",2012,102,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2012-09-02","2012-09-08",2012,75,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2012-09-09","2012-09-15",2012,73,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2012-09-16","2012-09-22",2012,72,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2012-09-23","2012-09-29",2012,99,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2012-09-30","2012-10-06",2012,103,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2012-10-07","2012-10-13",2012,122,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2012-10-14","2012-10-20",2012,105,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2012-10-21","2012-10-27",2012,84,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2012-10-28","2012-11-03",2012,104,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2012-11-04","2012-11-10",2012,99,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2012-11-11","2012-11-17",2012,87,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2012-11-18","2012-11-24",2012,99,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2012-11-25","2012-12-01",2012,80,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2012-12-02","2012-12-08",2012,78,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2012-12-09","2012-12-15",2012,104,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2012-12-16","2012-12-22",2012,92,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2012-12-23","2012-12-29",2012,111,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2012-12-30","2013-01-05",2012,132,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2013-01-01","2013-12-31",2013,22170,"Total","Admin0","Year","LITERATURE-ALL-20112019-Y01-02"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2013-01-06","2013-01-12",2013,204,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2013-01-13","2013-01-19",2013,219,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2013-01-20","2013-01-26",2013,264,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2013-01-27","2013-02-02",2013,292,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2013-02-03","2013-02-09",2013,322,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2013-02-10","2013-02-16",2013,246,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2013-02-17","2013-02-23",2013,294,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2013-02-24","2013-03-02",2013,247,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2013-03-03","2013-03-09",2013,272,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2013-03-10","2013-03-16",2013,307,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2013-03-17","2013-03-23",2013,305,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2013-03-24","2013-03-30",2013,314,"Confirmed","Admin0","Week","MOH-SGP-20122022-Y02-00"
