,adm_0_name,adm_1_name,adm_2_name,full_name,ISO_A0,FAO_GAUL_code,RNE_iso_code,IBGE_code,calendar_start_date,calendar_end_date,Year,dengue_total,case_definition_standardised,S_res,T_res,UUID
508,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2011-08-14,2011-08-20,2011,129,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
509,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2011-08-21,2011-08-27,2011,128,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
510,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2011-08-28,2011-09-03,2011,134,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
511,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2011-09-04,2011-09-10,2011,116,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
512,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2011-09-11,2011-09-17,2011,106,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
513,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2011-09-18,2011-09-24,2011,113,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
514,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2011-09-25,2011-10-01,2011,78,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
515,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2011-10-02,2011-10-08,2011,61,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
516,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2011-10-09,2011-10-15,2011,86,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
517,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2011-10-16,2011-10-22,2011,72,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
518,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2011-10-23,2011-10-29,2011,62,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
519,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2011-10-30,2011-11-05,2011,64,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
520,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2011-11-06,2011-11-12,2011,67,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
521,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2011-11-13,2011-11-19,2011,58,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
522,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2011-11-20,2011-11-26,2011,79,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
523,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2011-11-27,2011-12-03,2011,80,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
524,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2011-12-04,2011-12-10,2011,66,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
525,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2011-12-11,2011-12-17,2011,65,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
526,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2011-12-18,2011-12-24,2011,65,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
527,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2011-12-25,2011-12-31,2011,61,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
528,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2012-01-01,2012-01-07,2012,74,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
529,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2012-01-08,2012-01-14,2012,64,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
530,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2012-01-15,2012-01-21,2012,60,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
531,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2012-01-22,2012-01-28,2012,50,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
532,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2012-01-29,2012-02-04,2012,84,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
533,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2012-02-05,2012-02-11,2012,87,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
534,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2012-02-12,2012-02-18,2012,65,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
535,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2012-02-19,2012-02-25,2012,50,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
536,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2012-02-26,2012-03-03,2012,55,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
537,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2012-03-04,2012-03-10,2012,45,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
538,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2012-03-11,2012-03-17,2012,64,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
539,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2012-03-18,2012-03-24,2012,72,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
540,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2012-03-25,2012-03-31,2012,48,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
541,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2012-04-01,2012-04-07,2012,52,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
542,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2012-04-08,2012-04-14,2012,81,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
543,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2012-04-15,2012-04-21,2012,77,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
544,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2012-04-22,2012-04-28,2012,64,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
545,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2012-04-29,2012-05-05,2012,86,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
546,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2012-05-06,2012-05-12,2012,96,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
547,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2012-05-13,2012-05-19,2012,80,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
548,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2012-05-20,2012-05-26,2012,80,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
549,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2012-05-27,2012-06-02,2012,81,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
550,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2012-06-03,2012-06-09,2012,99,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
551,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2012-06-10,2012-06-16,2012,87,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
552,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2012-06-17,2012-06-23,2012,128,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
553,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2012-06-24,2012-06-30,2012,151,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
554,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2012-07-01,2012-07-07,2012,140,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
555,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2012-07-08,2012-07-14,2012,131,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
556,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2012-07-15,2012-07-21,2012,124,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
557,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2012-07-22,2012-07-28,2012,110,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
558,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2012-07-29,2012-08-04,2012,94,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
559,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2012-08-05,2012-08-11,2012,127,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
560,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2012-08-12,2012-08-18,2012,115,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
561,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2012-08-19,2012-08-25,2012,92,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
562,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2012-08-26,2012-09-01,2012,102,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
563,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2012-09-02,2012-09-08,2012,75,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
564,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2012-09-09,2012-09-15,2012,73,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
565,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2012-09-16,2012-09-22,2012,72,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
566,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2012-09-23,2012-09-29,2012,99,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
567,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2012-09-30,2012-10-06,2012,103,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
568,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2012-10-07,2012-10-13,2012,122,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
569,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2012-10-14,2012-10-20,2012,105,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
570,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2012-10-21,2012-10-27,2012,84,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
571,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2012-10-28,2012-11-03,2012,104,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
572,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2012-11-04,2012-11-10,2012,99,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
573,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2012-11-11,2012-11-17,2012,87,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
574,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2012-11-18,2012-11-24,2012,99,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
575,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2012-11-25,2012-12-01,2012,80,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
576,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2012-12-02,2012-12-08,2012,78,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
577,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2012-12-09,2012-12-15,2012,104,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
578,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2012-12-16,2012-12-22,2012,92,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
579,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2012-12-23,2012-12-29,2012,111,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
580,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2012-12-30,2013-01-05,2012,132,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
582,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2013-01-06,2013-01-12,2013,204,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
583,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2013-01-13,2013-01-19,2013,219,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
584,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2013-01-20,2013-01-26,2013,264,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
585,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2013-01-27,2013-02-02,2013,292,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
586,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2013-02-03,2013-02-09,2013,322,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
587,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2013-02-10,2013-02-16,2013,246,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
588,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2013-02-17,2013-02-23,2013,294,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
589,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2013-02-24,2013-03-02,2013,247,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
590,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2013-03-03,2013-03-09,2013,272,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
591,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2013-03-10,2013-03-16,2013,307,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
592,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2013-03-17,2013-03-23,2013,305,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
593,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2013-03-24,2013-03-30,2013,314,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
594,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2013-03-31,2013-04-06,2013,402,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
595,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2013-04-07,2013-04-13,2013,491,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
596,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2013-04-14,2013-04-20,2013,505,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
597,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2013-04-21,2013-04-27,2013,536,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
598,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2013-04-28,2013-05-04,2013,547,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
599,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2013-05-05,2013-05-11,2013,556,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
600,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2013-05-12,2013-05-18,2013,611,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
601,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2013-05-19,2013-05-25,2013,637,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
602,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2013-05-26,2013-06-01,2013,742,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
603,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2013-06-02,2013-06-08,2013,813,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
604,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2013-06-09,2013-06-15,2013,805,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
605,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2013-06-16,2013-06-22,2013,838,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
606,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2013-06-23,2013-06-29,2013,802,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
607,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2013-06-30,2013-07-06,2013,676,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
608,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2013-07-07,2013-07-13,2013,540,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
609,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2013-07-14,2013-07-20,2013,389,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
610,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2013-07-21,2013-07-27,2013,305,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
611,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2013-07-28,2013-08-03,2013,288,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
612,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2013-08-04,2013-08-10,2013,255,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
613,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2013-08-11,2013-08-17,2013,378,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
614,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2013-08-18,2013-08-24,2013,338,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
615,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2013-08-25,2013-08-31,2013,382,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
616,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2013-09-01,2013-09-07,2013,449,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
617,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2013-09-08,2013-09-14,2013,337,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
618,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2013-09-15,2013-09-21,2013,370,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
619,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2013-09-22,2013-09-28,2013,402,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
620,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2013-09-29,2013-10-05,2013,439,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
621,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2013-10-06,2013-10-12,2013,435,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
622,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2013-10-13,2013-10-19,2013,371,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
623,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2013-10-20,2013-10-26,2013,495,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
624,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2013-10-27,2013-11-02,2013,457,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
625,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2013-11-03,2013-11-09,2013,401,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
626,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2013-11-10,2013-11-16,2013,442,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
627,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2013-11-17,2013-11-23,2013,365,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
628,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2013-11-24,2013-11-30,2013,372,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
629,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2013-12-01,2013-12-07,2013,347,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
630,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2013-12-08,2013-12-14,2013,380,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
631,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2013-12-15,2013-12-21,2013,371,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
632,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2013-12-22,2013-12-28,2013,414,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
633,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2013-12-29,2014-01-04,2013,436,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
635,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2014-01-05,2014-01-11,2014,479,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
636,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2014-01-12,2014-01-18,2014,401,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
637,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2014-01-19,2014-01-25,2014,336,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
638,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2014-01-26,2014-02-01,2014,234,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
639,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2014-02-02,2014-02-08,2014,273,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
640,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2014-02-09,2014-02-15,2014,369,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
641,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2014-02-16,2014-02-22,2014,193,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
642,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2014-02-23,2014-03-01,2014,186,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
643,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2014-03-02,2014-03-08,2014,209,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
644,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2014-03-09,2014-03-15,2014,224,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
645,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2014-03-16,2014-03-22,2014,210,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
646,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2014-03-23,2014-03-29,2014,225,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
647,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2014-03-30,2014-04-05,2014,240,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
648,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2014-04-06,2014-04-12,2014,244,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
649,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2014-04-13,2014-04-19,2014,235,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
650,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2014-04-20,2014-04-26,2014,282,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
651,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2014-04-27,2014-05-03,2014,251,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
652,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2014-05-04,2014-05-10,2014,261,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
653,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2014-05-11,2014-05-17,2014,291,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
654,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2014-05-18,2014-05-24,2014,427,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
655,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2014-05-25,2014-05-31,2014,456,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
656,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2014-06-01,2014-06-07,2014,458,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
657,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2014-06-08,2014-06-14,2014,506,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
658,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2014-06-15,2014-06-21,2014,550,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
659,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2014-06-22,2014-06-28,2014,671,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
660,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2014-06-29,2014-07-05,2014,888,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
661,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2014-07-06,2014-07-12,2014,818,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
662,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2014-07-13,2014-07-19,2014,744,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
663,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2014-07-20,2014-07-26,2014,633,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
664,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2014-07-27,2014-08-02,2014,484,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
665,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2014-08-03,2014-08-09,2014,545,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
666,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2014-08-10,2014-08-16,2014,438,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
667,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2014-08-17,2014-08-23,2014,418,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
668,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2014-08-24,2014-08-30,2014,367,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
669,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2014-08-31,2014-09-06,2014,339,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
670,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2014-09-07,2014-09-13,2014,362,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
671,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2014-09-14,2014-09-20,2014,396,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
672,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2014-09-21,2014-09-27,2014,344,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
673,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2014-09-28,2014-10-04,2014,339,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
674,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2014-10-05,2014-10-11,2014,278,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
675,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2014-10-12,2014-10-18,2014,297,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
676,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2014-10-19,2014-10-25,2014,213,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
677,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2014-10-26,2014-11-01,2014,186,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
678,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2014-11-02,2014-11-08,2014,168,Confirmed,Admin0,Week,MOH-SGP-20122022-Y02-00
